submission_id,RT,actualLife,age,comments,education,endTime,experiment_id,gender,intent,languages,option1,option2,outcome,perceivedLife,question,rating_slider,rating_slider_actual,rating_slider_perceived,startDate,startTime,timeSpent,trial_number,trial_type
199,274987,Looking at the actual life: ,37,,graduated_college,1542637175926,12,male,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,0,100,Mon Nov 19 2018 15:06:06 GMT+0100 (Mitteleuropäische Normalzeit),1542636366986,13.482333333333333,2,mainSliderRating
199,89276,Looking at the actual life: ,37,,graduated_college,1542637175926,12,male,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,0,0,100,Mon Nov 19 2018 15:06:06 GMT+0100 (Mitteleuropäische Normalzeit),1542636366986,13.482333333333333,3,mainSliderRating
199,104928,Looking at the actual life: ,37,,graduated_college,1542637175926,12,male,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,0,100,100,Mon Nov 19 2018 15:06:06 GMT+0100 (Mitteleuropäische Normalzeit),1542636366986,13.482333333333333,4,mainSliderRating
198,119394,Looking at the actual life: ,28,,higher_degree,1542636400936,12,male,angel,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,85,0,100,Mon Nov 19 2018 14:59:36 GMT+0100 (Central European Standard Time),1542635976171,7.079416666666667,1,mainSliderRating
198,97295,Looking at the actual life: ,28,,higher_degree,1542636400936,12,male,angel,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,81,100,Mon Nov 19 2018 14:59:36 GMT+0100 (Central European Standard Time),1542635976171,7.079416666666667,2,mainSliderRating
198,77808,Looking at the actual life: ,28,,higher_degree,1542636400936,12,male,devil,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,71,0,100,Mon Nov 19 2018 14:59:36 GMT+0100 (Central European Standard Time),1542635976171,7.079416666666667,3,mainSliderRating
198,84754,Looking at the actual life: ,28,,higher_degree,1542636400936,12,male,devil,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,88,75,Mon Nov 19 2018 14:59:36 GMT+0100 (Central European Standard Time),1542635976171,7.079416666666667,4,mainSliderRating
197,144520,Looking at the actual life: ,27,,graduated_college,1542635458394,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,83,29,67,Mon Nov 19 2018 14:41:46 GMT+0100 (W. Europe Standard Time),1542634906238,9.2026,1,mainSliderRating
197,94486,Looking at the actual life: ,27,,graduated_college,1542635458394,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,78,4,84,Mon Nov 19 2018 14:41:46 GMT+0100 (W. Europe Standard Time),1542634906238,9.2026,2,mainSliderRating
197,132636,Looking at the actual life: ,27,,graduated_college,1542635458394,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,54,0,67,Mon Nov 19 2018 14:41:46 GMT+0100 (W. Europe Standard Time),1542634906238,9.2026,3,mainSliderRating
197,101926,Looking at the actual life: ,27,,graduated_college,1542635458394,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,64,24,65,Mon Nov 19 2018 14:41:46 GMT+0100 (W. Europe Standard Time),1542634906238,9.2026,4,mainSliderRating
196,336610,Looking at the actual life: ,28,"Warum wollen die weiblichen Aliens immer anderen schaden und die Männlichen haben dagegen recht ""gute"" Ambitionen?",graduated_college,1542634904568,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,13,19,71,Mon Nov 19 2018 14:26:31 GMT+0100 (W. Europe Standard Time),1542633991016,15.225866666666667,1,mainSliderRating
196,127372,Looking at the actual life: ,28,"Warum wollen die weiblichen Aliens immer anderen schaden und die Männlichen haben dagegen recht ""gute"" Ambitionen?",graduated_college,1542634904568,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,6,0,23,Mon Nov 19 2018 14:26:31 GMT+0100 (W. Europe Standard Time),1542633991016,15.225866666666667,2,mainSliderRating
196,79940,Looking at the actual life: ,28,"Warum wollen die weiblichen Aliens immer anderen schaden und die Männlichen haben dagegen recht ""gute"" Ambitionen?",graduated_college,1542634904568,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,93,69,93,Mon Nov 19 2018 14:26:31 GMT+0100 (W. Europe Standard Time),1542633991016,15.225866666666667,3,mainSliderRating
196,101328,Looking at the actual life: ,28,"Warum wollen die weiblichen Aliens immer anderen schaden und die Männlichen haben dagegen recht ""gute"" Ambitionen?",graduated_college,1542634904568,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,99,89,Mon Nov 19 2018 14:26:31 GMT+0100 (W. Europe Standard Time),1542633991016,15.225866666666667,4,mainSliderRating
195,127590,Looking at the actual life: ,42,,graduated_high_school,1542634558720,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,56,66,62,Mon Nov 19 2018 14:29:49 GMT+0100 (W. Europe Standard Time),1542634189368,6.155866666666666,1,mainSliderRating
195,86408,Looking at the actual life: ,42,,graduated_high_school,1542634558720,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,67,64,69,Mon Nov 19 2018 14:29:49 GMT+0100 (W. Europe Standard Time),1542634189368,6.155866666666666,2,mainSliderRating
195,62698,Looking at the actual life: ,42,,graduated_high_school,1542634558720,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,72,75,72,Mon Nov 19 2018 14:29:49 GMT+0100 (W. Europe Standard Time),1542634189368,6.155866666666666,3,mainSliderRating
195,46880,Looking at the actual life: ,42,,graduated_high_school,1542634558720,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,67,70,69,Mon Nov 19 2018 14:29:49 GMT+0100 (W. Europe Standard Time),1542634189368,6.155866666666666,4,mainSliderRating
194,119662,Looking at the actual life: ,41,,higher_degree,1542633875776,12,male,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,75,74,74,Mon Nov 19 2018 14:17:52 GMT+0100 (Mitteleuropäische Normalzeit),1542633472886,6.714833333333333,1,mainSliderRating
194,65569,Looking at the actual life: ,41,,higher_degree,1542633875776,12,male,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,81,74,77,Mon Nov 19 2018 14:17:52 GMT+0100 (Mitteleuropäische Normalzeit),1542633472886,6.714833333333333,2,mainSliderRating
194,70735,Looking at the actual life: ,41,,higher_degree,1542633875776,12,male,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,77,80,77,Mon Nov 19 2018 14:17:52 GMT+0100 (Mitteleuropäische Normalzeit),1542633472886,6.714833333333333,3,mainSliderRating
194,102917,Looking at the actual life: ,41,,higher_degree,1542633875776,12,male,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,80,78,78,Mon Nov 19 2018 14:17:52 GMT+0100 (Mitteleuropäische Normalzeit),1542633472886,6.714833333333333,4,mainSliderRating
193,277486,Looking at the actual life: ,28,"I really had trouble answering these questions because there is so much we don't know. They're aliens after all and their social conditions/constraints or the society they live in could be totally different from the ones that we know. \nHowever, there is only one question that really deals with finding out how the participants ""perceive happiness in others"". And that is the first one where you ask if the alien is happy. You basically already give us the answer: all of them are happy with their life and with what they are doing. So, by knowing that, we can only agree. Because that's all we know. \nThe other two questions are on one side difficult and on the other side they're very simple. In my opinion, I can't judge the life of other people (or aliens). If they had the feeling that their life was good, if they didn't experience sadness or lonliness or other bad feelings, then they lived a good life... no matter what the results of this life are. Even if their life results in bad conditions for others they still lived a good and fulfilling life. The fact that the outcome of their life makes the life of other people worse doesn't change the quality of their own life. \nIn my eyes, only the person/alien living the life can answer the question of whether this life is good or bad.",graduated_college,1542633720058,12,male,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,100,100,Mon Nov 19 2018 13:38:53 GMT+0100 (W. Europe Standard Time),1542631133010,43.117466666666665,1,mainSliderRating
193,182128,Looking at the actual life: ,28,"I really had trouble answering these questions because there is so much we don't know. They're aliens after all and their social conditions/constraints or the society they live in could be totally different from the ones that we know. \nHowever, there is only one question that really deals with finding out how the participants ""perceive happiness in others"". And that is the first one where you ask if the alien is happy. You basically already give us the answer: all of them are happy with their life and with what they are doing. So, by knowing that, we can only agree. Because that's all we know. \nThe other two questions are on one side difficult and on the other side they're very simple. In my opinion, I can't judge the life of other people (or aliens). If they had the feeling that their life was good, if they didn't experience sadness or lonliness or other bad feelings, then they lived a good life... no matter what the results of this life are. Even if their life results in bad conditions for others they still lived a good and fulfilling life. The fact that the outcome of their life makes the life of other people worse doesn't change the quality of their own life. \nIn my eyes, only the person/alien living the life can answer the question of whether this life is good or bad.",graduated_college,1542633720058,12,male,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,100,100,Mon Nov 19 2018 13:38:53 GMT+0100 (W. Europe Standard Time),1542631133010,43.117466666666665,2,mainSliderRating
193,95044,Looking at the actual life: ,28,"I really had trouble answering these questions because there is so much we don't know. They're aliens after all and their social conditions/constraints or the society they live in could be totally different from the ones that we know. \nHowever, there is only one question that really deals with finding out how the participants ""perceive happiness in others"". And that is the first one where you ask if the alien is happy. You basically already give us the answer: all of them are happy with their life and with what they are doing. So, by knowing that, we can only agree. Because that's all we know. \nThe other two questions are on one side difficult and on the other side they're very simple. In my opinion, I can't judge the life of other people (or aliens). If they had the feeling that their life was good, if they didn't experience sadness or lonliness or other bad feelings, then they lived a good life... no matter what the results of this life are. Even if their life results in bad conditions for others they still lived a good and fulfilling life. The fact that the outcome of their life makes the life of other people worse doesn't change the quality of their own life. \nIn my eyes, only the person/alien living the life can answer the question of whether this life is good or bad.",graduated_college,1542633720058,12,male,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,100,100,Mon Nov 19 2018 13:38:53 GMT+0100 (W. Europe Standard Time),1542631133010,43.117466666666665,3,mainSliderRating
193,53640,Looking at the actual life: ,28,"I really had trouble answering these questions because there is so much we don't know. They're aliens after all and their social conditions/constraints or the society they live in could be totally different from the ones that we know. \nHowever, there is only one question that really deals with finding out how the participants ""perceive happiness in others"". And that is the first one where you ask if the alien is happy. You basically already give us the answer: all of them are happy with their life and with what they are doing. So, by knowing that, we can only agree. Because that's all we know. \nThe other two questions are on one side difficult and on the other side they're very simple. In my opinion, I can't judge the life of other people (or aliens). If they had the feeling that their life was good, if they didn't experience sadness or lonliness or other bad feelings, then they lived a good life... no matter what the results of this life are. Even if their life results in bad conditions for others they still lived a good and fulfilling life. The fact that the outcome of their life makes the life of other people worse doesn't change the quality of their own life. \nIn my eyes, only the person/alien living the life can answer the question of whether this life is good or bad.",graduated_college,1542633720058,12,male,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,100,100,Mon Nov 19 2018 13:38:53 GMT+0100 (W. Europe Standard Time),1542631133010,43.117466666666665,4,mainSliderRating
192,339642,Looking at the actual life: ,58,,graduated_college,1542632622586,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,51,77,6,Mon Nov 19 2018 13:43:44 GMT+0100 (W. Europe Standard Time),1542631424492,19.968233333333334,1,mainSliderRating
192,215256,Looking at the actual life: ,58,,graduated_college,1542632622586,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,0,100,Mon Nov 19 2018 13:43:44 GMT+0100 (W. Europe Standard Time),1542631424492,19.968233333333334,2,mainSliderRating
192,294581,Looking at the actual life: ,58,,graduated_college,1542632622586,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,100,100,Mon Nov 19 2018 13:43:44 GMT+0100 (W. Europe Standard Time),1542631424492,19.968233333333334,3,mainSliderRating
192,189875,Looking at the actual life: ,58,,graduated_college,1542632622586,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,100,100,Mon Nov 19 2018 13:43:44 GMT+0100 (W. Europe Standard Time),1542631424492,19.968233333333334,4,mainSliderRating
191,197976,Looking at the actual life: ,54,,graduated_college,1542632479608,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,22,52,40,Mon Nov 19 2018 13:52:22 GMT+0100 (W. Europe Standard Time),1542631942676,8.948866666666667,1,mainSliderRating
191,144620,Looking at the actual life: ,54,,graduated_college,1542632479608,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,36,48,48,Mon Nov 19 2018 13:52:22 GMT+0100 (W. Europe Standard Time),1542631942676,8.948866666666667,2,mainSliderRating
191,111420,Looking at the actual life: ,54,,graduated_college,1542632479608,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,49,48,49,Mon Nov 19 2018 13:52:22 GMT+0100 (W. Europe Standard Time),1542631942676,8.948866666666667,3,mainSliderRating
191,38700,Looking at the actual life: ,54,,graduated_college,1542632479608,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,52,47,52,Mon Nov 19 2018 13:52:22 GMT+0100 (W. Europe Standard Time),1542631942676,8.948866666666667,4,mainSliderRating
190,102416,Looking at the actual life: ,27,,higher_degree,1542632405810,12,male,angel,"Portuguese, English",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,100,100,100,Mon Nov 19 2018 13:54:53 GMT+0100 (Horário Padrão da Europa Central),1542632093370,5.207333333333334,1,mainSliderRating
190,49813,Looking at the actual life: ,27,,higher_degree,1542632405810,12,male,angel,"Portuguese, English",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,84,100,100,Mon Nov 19 2018 13:54:53 GMT+0100 (Horário Padrão da Europa Central),1542632093370,5.207333333333334,2,mainSliderRating
190,53006,Looking at the actual life: ,27,,higher_degree,1542632405810,12,male,devil,"Portuguese, English",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,100,100,Mon Nov 19 2018 13:54:53 GMT+0100 (Horário Padrão da Europa Central),1542632093370,5.207333333333334,3,mainSliderRating
190,56719,Looking at the actual life: ,27,,higher_degree,1542632405810,12,male,devil,"Portuguese, English",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,100,100,Mon Nov 19 2018 13:54:53 GMT+0100 (Horário Padrão da Europa Central),1542632093370,5.207333333333334,4,mainSliderRating
189,116725,Looking at the actual life: ,51,,graduated_high_school,1542631908993,12,female,devil,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,49,49,17,Mon Nov 19 2018 13:44:46 GMT+0100 (Mitteleuropäische Normalzeit),1542631486355,7.043966666666667,1,mainSliderRating
189,103042,Looking at the actual life: ,51,,graduated_high_school,1542631908993,12,female,angel,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,28,72,17,Mon Nov 19 2018 13:44:46 GMT+0100 (Mitteleuropäische Normalzeit),1542631486355,7.043966666666667,2,mainSliderRating
189,82313,Looking at the actual life: ,51,,graduated_high_school,1542631908993,12,female,angel,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,65,57,51,Mon Nov 19 2018 13:44:46 GMT+0100 (Mitteleuropäische Normalzeit),1542631486355,7.043966666666667,3,mainSliderRating
189,62161,Looking at the actual life: ,51,,graduated_high_school,1542631908993,12,female,devil,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,56,81,56,Mon Nov 19 2018 13:44:46 GMT+0100 (Mitteleuropäische Normalzeit),1542631486355,7.043966666666667,4,mainSliderRating
188,17593,Looking at the actual life: ,20,,graduated_high_school,1542631736342,12,female,angel,"Polish, German",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,87,77,84,Mon Nov 19 2018 13:45:48 GMT+0100 (Mitteleuropäische Zeit),1542631548659,3.12805,1,mainSliderRating
188,68119,Looking at the actual life: ,20,,graduated_high_school,1542631736342,12,female,angel,"Polish, German",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,70,37,82,Mon Nov 19 2018 13:45:48 GMT+0100 (Mitteleuropäische Zeit),1542631548659,3.12805,2,mainSliderRating
188,14607,Looking at the actual life: ,20,,graduated_high_school,1542631736342,12,female,devil,"Polish, German",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,78,41,78,Mon Nov 19 2018 13:45:48 GMT+0100 (Mitteleuropäische Zeit),1542631548659,3.12805,3,mainSliderRating
188,55894,Looking at the actual life: ,20,,graduated_high_school,1542631736342,12,female,devil,"Polish, German",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,61,42,74,Mon Nov 19 2018 13:45:48 GMT+0100 (Mitteleuropäische Zeit),1542631548659,3.12805,4,mainSliderRating
187,171352,Looking at the actual life: ,46,,higher_degree,1542631567830,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,99,81,100,Mon Nov 19 2018 13:38:25 GMT+0100 (W. Europe Standard Time),1542631105051,7.712983333333334,1,mainSliderRating
187,71933,Looking at the actual life: ,46,,higher_degree,1542631567830,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,0,100,Mon Nov 19 2018 13:38:25 GMT+0100 (W. Europe Standard Time),1542631105051,7.712983333333334,2,mainSliderRating
187,101928,Looking at the actual life: ,46,,higher_degree,1542631567830,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,52,100,Mon Nov 19 2018 13:38:25 GMT+0100 (W. Europe Standard Time),1542631105051,7.712983333333334,3,mainSliderRating
187,90123,Looking at the actual life: ,46,,higher_degree,1542631567830,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,98,100,Mon Nov 19 2018 13:38:25 GMT+0100 (W. Europe Standard Time),1542631105051,7.712983333333334,4,mainSliderRating
186,89942,Looking at the actual life: ,31,,,1542631187606,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,11,100,Mon Nov 19 2018 13:33:51 GMT+0100 (W. Europe Standard Time),1542630831268,5.9389666666666665,1,mainSliderRating
186,104684,Looking at the actual life: ,31,,,1542631187606,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,0,100,Mon Nov 19 2018 13:33:51 GMT+0100 (W. Europe Standard Time),1542630831268,5.9389666666666665,2,mainSliderRating
186,54516,Looking at the actual life: ,31,,,1542631187606,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,100,0,100,Mon Nov 19 2018 13:33:51 GMT+0100 (W. Europe Standard Time),1542630831268,5.9389666666666665,3,mainSliderRating
186,72758,Looking at the actual life: ,31,,,1542631187606,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,75,100,Mon Nov 19 2018 13:33:51 GMT+0100 (W. Europe Standard Time),1542630831268,5.9389666666666665,4,mainSliderRating
185,43683,Looking at the actual life: ,45,,higher_degree,1542630954678,12,female,devil,english,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,91,0,90,Mon Nov 19 2018 12:32:53 GMT+0000 (GMT),1542630773548,3.0188333333333333,1,mainSliderRating
185,34335,Looking at the actual life: ,45,,higher_degree,1542630954678,12,female,devil,english,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,87,31,85,Mon Nov 19 2018 12:32:53 GMT+0000 (GMT),1542630773548,3.0188333333333333,2,mainSliderRating
185,46428,Looking at the actual life: ,45,,higher_degree,1542630954678,12,female,angel,english,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,57,47,85,Mon Nov 19 2018 12:32:53 GMT+0000 (GMT),1542630773548,3.0188333333333333,3,mainSliderRating
185,33086,Looking at the actual life: ,45,,higher_degree,1542630954678,12,female,angel,english,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,74,88,85,Mon Nov 19 2018 12:32:53 GMT+0000 (GMT),1542630773548,3.0188333333333333,4,mainSliderRating
184,100795,Looking at the actual life: ,22,,graduated_high_school,1542623458278,12,male,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,91,93,93,Mon Nov 19 2018 11:24:45 GMT+0100 (CET),1542623085666,6.2102,1,mainSliderRating
184,84446,Looking at the actual life: ,22,,graduated_high_school,1542623458278,12,male,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,97,93,96,Mon Nov 19 2018 11:24:45 GMT+0100 (CET),1542623085666,6.2102,2,mainSliderRating
184,65215,Looking at the actual life: ,22,,graduated_high_school,1542623458278,12,male,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,97,2,95,Mon Nov 19 2018 11:24:45 GMT+0100 (CET),1542623085666,6.2102,3,mainSliderRating
184,85735,Looking at the actual life: ,22,,graduated_high_school,1542623458278,12,male,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,97,96,97,Mon Nov 19 2018 11:24:45 GMT+0100 (CET),1542623085666,6.2102,4,mainSliderRating
183,114182,Looking at the actual life: ,20,,graduated_high_school,1542580202421,12,male,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,58,18,100,Sun Nov 18 2018 23:22:53 GMT+0100 (Mitteleuropäische Normalzeit),1542579773772,7.14415,1,mainSliderRating
183,100712,Looking at the actual life: ,20,,graduated_high_school,1542580202421,12,male,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,78,83,100,Sun Nov 18 2018 23:22:53 GMT+0100 (Mitteleuropäische Normalzeit),1542579773772,7.14415,2,mainSliderRating
183,96678,Looking at the actual life: ,20,,graduated_high_school,1542580202421,12,male,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,75,0,100,Sun Nov 18 2018 23:22:53 GMT+0100 (Mitteleuropäische Normalzeit),1542579773772,7.14415,3,mainSliderRating
183,71471,Looking at the actual life: ,20,,graduated_high_school,1542580202421,12,male,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,63,30,100,Sun Nov 18 2018 23:22:53 GMT+0100 (Mitteleuropäische Normalzeit),1542579773772,7.14415,4,mainSliderRating
180,553608,Looking at the actual life: ,54,,higher_degree,1542561415242,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,0,0,100,Sun Nov 18 2018 17:58:05 GMT+0100 (Mitteleuropäische Normalzeit),1542560285397,18.83075,1,mainSliderRating
180,195209,Looking at the actual life: ,54,,higher_degree,1542561415242,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,100,100,Sun Nov 18 2018 17:58:05 GMT+0100 (Mitteleuropäische Normalzeit),1542560285397,18.83075,2,mainSliderRating
180,134234,Looking at the actual life: ,54,,higher_degree,1542561415242,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,100,100,Sun Nov 18 2018 17:58:05 GMT+0100 (Mitteleuropäische Normalzeit),1542560285397,18.83075,3,mainSliderRating
180,173374,Looking at the actual life: ,54,,higher_degree,1542561415242,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,100,100,Sun Nov 18 2018 17:58:05 GMT+0100 (Mitteleuropäische Normalzeit),1542560285397,18.83075,4,mainSliderRating
179,84898,Looking at the actual life: ,19,,graduated_high_school,1542547113424,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,71,91,Sun Nov 18 2018 14:13:19 GMT+0100 (Mitteleuropäische Normalzeit),1542546799585,5.23065,1,mainSliderRating
179,71227,Looking at the actual life: ,19,,graduated_high_school,1542547113424,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,71,5,76,Sun Nov 18 2018 14:13:19 GMT+0100 (Mitteleuropäische Normalzeit),1542546799585,5.23065,2,mainSliderRating
179,71961,Looking at the actual life: ,19,,graduated_high_school,1542547113424,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,26,90,Sun Nov 18 2018 14:13:19 GMT+0100 (Mitteleuropäische Normalzeit),1542546799585,5.23065,3,mainSliderRating
179,49140,Looking at the actual life: ,19,,graduated_high_school,1542547113424,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,35,77,Sun Nov 18 2018 14:13:19 GMT+0100 (Mitteleuropäische Normalzeit),1542546799585,5.23065,4,mainSliderRating
178,127509,Looking at the actual life: ,23,,higher_degree,1542519201675,12,male,angel,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,74,19,94,Sun Nov 18 2018 13:25:16 GMT+0800 (WITA),1542518716300,8.089583333333334,1,mainSliderRating
178,105067,Looking at the actual life: ,23,,higher_degree,1542519201675,12,male,angel,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,88,67,96,Sun Nov 18 2018 13:25:16 GMT+0800 (WITA),1542518716300,8.089583333333334,2,mainSliderRating
178,101002,Looking at the actual life: ,23,,higher_degree,1542519201675,12,male,devil,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,56,32,96,Sun Nov 18 2018 13:25:16 GMT+0800 (WITA),1542518716300,8.089583333333334,3,mainSliderRating
178,98137,Looking at the actual life: ,23,,higher_degree,1542519201675,12,male,devil,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,84,71,89,Sun Nov 18 2018 13:25:16 GMT+0800 (WITA),1542518716300,8.089583333333334,4,mainSliderRating
177,456576,Looking at the actual life: ,25,,graduated_high_school,1542456794475,12,male,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,38,76,Sat Nov 17 2018 12:55:22 GMT+0100 (Mitteleuropäische Normalzeit),1542455722782,17.86155,1,mainSliderRating
177,248860,Looking at the actual life: ,25,,graduated_high_school,1542456794475,12,male,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,86,85,Sat Nov 17 2018 12:55:22 GMT+0100 (Mitteleuropäische Normalzeit),1542455722782,17.86155,2,mainSliderRating
177,114585,Looking at the actual life: ,25,,graduated_high_school,1542456794475,12,male,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,0,51,Sat Nov 17 2018 12:55:22 GMT+0100 (Mitteleuropäische Normalzeit),1542455722782,17.86155,3,mainSliderRating
